gsi_deposit_id	deposit_value	mineral	metal_class	state	sheet_no	district	locality	latlong	symbol	rock_type	rock_age	deposit_size	remark	page	latitude	longitude
1497	285	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"15"	"Dhenkanal dist."	"3. Chindipada"	"21^05' : 84^52'"	"F.Cly"	"Occurs in the rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	37	21.08333	84.86667
1498	468	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"15"	"Dhenkanal dist."	"4. Raghunathpur"	"21^01' : 85^17'"	"F.Cly"	"Occurs in the rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	37	21.01667	85.28333
1499	285	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"15"	"Dhenkanal dist."	"5. Balanda Block"	"20^55' : 85^05'"	"F.Cly"	"Occurs in the rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	37	20.91667	85.08334
1506	4318.795	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"14"	"Sambalpur dist."	"10. Talbira"	"21^44' : 83^59'"	"F.Cly"	"Associated with rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	38	21.73333	83.98333
1507	951.681	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"14"	"Sundargarh dist."	"11. Kripsira"	"21^59' : 83^47'30""	"F.Cly"	"--"	"--"	1	""	38	21.98333	83.79166
1508	201	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"21"	"Chingleput dist."	"130. Sriperumbudur"	"12^55' : 79^55'"	"F.Cly"	"Associated with rocks of Gondwana Supergroup"	"Triassic - Cretaceous"	1	""	38	12.91667	79.91666
1509	201	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"21"	"Chingleput dist."	"138. Vaippur"	"12^50' : 79^50'"	"F.Cly"	"Associated with rocks of Gondwana Supergroup"	"Triassic - Cretaceous"	1	""	38	12.83333	79.83334
1510	201	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"21"	"Chingleput dist."	"139. Alagur, Gundu-Perumbudu"	"12^50' : 79^55'"	"F.Cly"	"Associated with rocks of Gondwana Supergroup"	"Triassic - Cretaceous"	1	""	38	12.83333	79.91666
1513	201	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"21"	"Chingleput dist."	"143. Koppur area"	"13^00' : 79^55'"	"F.Cly"	"Associated with rocks of Upper Gondwana Supergroup"	"Triassic - Cretaceous"	1	""	38	13	79.91666
1520	33.5	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"WEST BENGAL"	"15"	"Birbhum dist."	"129. Tangsuli area"	"23^40' : 87^10'"	"F.Cly"	"Rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	38	23.66667	87.16666
1521	33.5	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"WEST BENGAL"	"15"	"Burdwan dist."	"123. Gaurangdih"	"23^45' : 86^55'"	"F.Cly"	"Rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	"Raniganj Coalfield No. 123-128"	38	23.75	86.91666
1522	33.5	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"WEST BENGAL"	"15"	"Burdwan dist."	"124. Churulia area"	"23^45' : 87^00'"	"F.Cly"	"Rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	38	23.75	87
1523	666	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"WEST BENGAL"	"15"	"Burdwan dist."	"126. Raniganj"	"23^35' : 87^05'"	"F.Cly"	"Rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	38	23.58333	87.08334
1524	33.5	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"WEST BENGAL"	"15"	"Burdwan dist."	"127. Sidhpur"	"23^40' : 87^05'"	"F.Cly"	"Rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	38	23.66667	87.08334
1525	1060	"fire clay"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"WEST BENGAL"	"15"	"Burdwan dist."	"128. Beldanga and Birkulti Mines"	"23^40' : 86^45'"	"F.Cly"	"Rocks of Gondwana Supergroup"	"Carboniferous - Triassic"	1	""	38	23.66667	86.75
1526	40475	"fluorite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"GUJARAT"	"13"	"Baroda dist."	"1. Ambadungar"	"21^59' : 74^04'"	"F"	"As veins, fissures and cavity filling at the contact of calcareous shales, Nimar"	"Mesozoic"	1	""	38	21.98333	74.06667
1529	110	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ANDHRA PRADESH"	"18"	"East Godavari dist."	"1. Thapasikonda Graphite mine"	"17^29' : 81^59'"	"Gr"	"Khondalite suite containing garnetiferous graphite schist"	"Archaean"	3	""	38	17.48333	81.98333
1530	0	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ANDHRA PRADESH"	"18"	"Khammam dist."	"2. Chintakonda Graphite mine"	"17^30' : 81^20'"	"Gr"	"Khondalite and pegmatite"	"Archaean"	3	""	39	17.5	81.33334
1531	0	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ANDHRA PRADESH"	"18"	"Khammam dist."	"3. Kavarigundla"	"17^22' : 81^15'"	"Gr"	"Khondalite suite comprising garnetiferous graphite schist"	"Archaean"	3	""	39	17.36667	81.25
1535	1669.667	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"BIHAR"	"15"	"Palamau dist."	"5. Mangoti-Ledwakhar Graphite"	"23^40' : 84^14'"	"Gr"	"Chhotanagpur Gneissic Complex with metamorphic enclaves"	"Archanean (?) - Proterozoic"	1	""	39	23.66667	84.23333
1536	834.8334	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"BIHAR"	"15"	"Palamau dist."	"11. Sora Mine"	"23^58' : 84^01'"	"Gr"	"Chhotanagpur Gneissic Complex with metamorphic enclaves"	"Archanean (?) - Proterozoic"	3	""	39	23.96667	84.01667
1537	834.8334	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"BIHAR"	"15"	"Palamau dist."	"12. Sokra Graphite Mine"	"23^58' : 84^03'"	"Gr"	"Chhotanagpur Gneissic Complex with metamorphic enclaves"	"Archanean (?) - Proterozoic"	3	""	39	23.96667	84.05
1538	834.8334	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"BIHAR"	"15"	"Palamau dist."	"13. Kamdih Graphite Mine"	"23^59'30" : 84^17'30""	"Gr"	"Chhotanagpur Gneissic Complex with metamorphic enclaves"	"Archanean (?) - Proterozoic"	3	""	39	23.99167	84.29166
1539	834.8334	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"BIHAR"	"15"	"Palamau dist."	"14. Muru Poreakhad Keri Graphite Mine"	"23^56' : 84^05'"	"Gr"	"Chhotanagpur Gneissic Complex with metamorphic enclaves"	"Archanean (?) - Proterozoic"	3	""	39	23.93333	84.08334
1541	50	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"18"	"Koraput dist."	"19. Ambadola"	"19^49' : 83^23'"	"Gr"	"--"	"--"	1	""	39	19.81667	83.38333
1543	1956	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"ORISSA"	"14"	"Sambalpur dist."	"7. Sargipalli Mines"	"20^54'30" : 83^03'30""	"Gr"	"Graphite - sillimanite schist of Khondalite Group"	"Archaean"	1	""	39	20.90833	83.05833
1544	5009	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"RAJASTHAN"	"13"	"Banswara dist."	"10. Ghottol - Khandu Kesharpura Belt"	"23^45' - 23^28' : 74^25' - 74^35'"	"Gr"	"Actinolite - graphite schist of Aravalli Supergroup"	"Lower Proterozoic"	2	""	39	23.60833	74.5
1545	67	"graphite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"23"	"Ramananthapuram dist."	"8. Puvandi-Arasanpur area"	"9^51'21" : 78^16'49""	"Gr"	"Quartzite, graphite gneiss"	"Archaean"	3	""	39	9.855833	78.28028
1548	39.75	"kyanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"KARNATAKA"	"20"	"Chickmagalur dist."	"2. Avalgandi, Ashal mines"	"13^29'30" - 13^30' : 75^15' - 75^18'"	"Ky"	"Occurs in kyanite bearing garnetiferous gneiss and mica schist of Dharwar Superg"	"Archaean - Lower Proterozoic"	3	""	39	13.49583	75.275
1551	4952.9	"kyanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"MAHARASHTRA"	"14"	"Bhandara dist."	"5. Nawargaon"	"21^01' : 79^40'"	"Ky"	"Occurs in Kyanite - sillimanite bearing rock of Sakoli Group"	"Lower Proterozoic"	3	""	39	21.01667	79.66666
1553	137	"kyanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"RAJASTHAN"	"8"	"Udaipur dist."	"6. Madan village"	"24^40' - 24^40'45" : 73^36' - 73^37'"	"Ky"	"Occurs in biotite garnet kyanite schist of Aravalli Supergroup"	"Lower Proterozoic"	3	""	39	24.67292	73.60834
1559	44407	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"KARNATAKA"	"20"	"Mysore dist."	"5. Karya"	"12^05' : 76^33'"	"Mg"	"In ultrabasic rocks within Sargur Group"	"Archaean"	3	""	40	12.08333	76.55
1560	20950.49	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"KARNATAKA"	"20"	"Mysore dist."	"6. Kakkerdodda"	"12^11'30" : 77^40'"	"Mg"	"Ultrabasic rocks within Charnockite"	"Archaean"	3	""	40	12.19167	77.66666
1561	44407	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"KARNATAKA"	"20"	"Mysore dist."	"7. West of Maginahalli"	"12^12'30" : 76^31'"	"Mg"	"Serpentinised hornblende, peridolite, harzburgite, dunite, within Sargur Group"	"Archaean"	3	""	40	12.20833	76.51667
1562	44407	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"KARNATAKA"	"20"	"Mysore dist."	"8. Talur"	"12^12'25" : 76^36'45""	"Mg"	"Serpentinised hornblende, peridolite, harzburgite, dunite, within Sargur Group"	"Archaean"	3	""	40	12.20694	76.6125
1563	18.08	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"RAJASTHAN"	"8"	"Ajmer dist."	"9. Sarupa-Chhaja-Gofa"	"25^50' : 73^58'"	"Mg"	"Ultramafic veins within the Ajabgarh Group of Delhi Super Group"	"Lower - Middle Proterozoic"	3	""	40	25.83333	73.96667
1566	245641.6	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"22"	"Periyar dist."	"11. Dodda Komabaihalli"	"11^33' : 77^47'"	"Mg"	"Dunite, Peridotite surrounded by gneiss"	"--"	3	""	40	11.55	77.78333
1567	69834.95	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"23"	"Salem dist."	"12. Southern and northern belt of Chalk Hill"	"12^00' : 78^35'"	"Mg"	"Dunite-peridotite within biotite gneiss"	"Archaean"	1	""	40	12	78.58334
1568	532223.4	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"23"	"Salem dist."	"13. Chalk Hills"	"11^45' : 78^09'"	"Mg"	"Ultrabasic rocks containing magnesite bearing dunite-peridotite, surrounded by g"	"Archaean"	2	""	40	11.75	78.15
1579	1765.424	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"UTTAR PRADESH"	"5"	"Chamoli dist."	"27. Pithoragarh"	"29^40' : 80^18'"	"Mg"	"Garhwal Group comprising dolomite, chert and magnesite"	"Middle Proterozoic"	3	""	40	29.66667	80.3
1580	3825.085	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"UTTAR PRADESH"	"5"	"Chamoli dist."	"28. Gannai-Borger"	"29^42' : 79^58'"	"Mg"	"Garhwal Group comprising dolomite, chert and magnesite"	"Middle Proterozoic"	2	""	40	29.7	79.96667
1582	5884.746	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"UTTAR PRADESH"	"5"	"Chamoli dist."	"30. Amthal kholi block and Gol block (Shalarla)"	"29^50' : 80^08'"	"Mg"	"Crystalline rocks"	"Proterozoic"	1	""	40	29.83333	80.13333
1583	5884.746	"magnesite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"UTTAR PRADESH"	"5"	"Chamoli dist."	"31. Demalhal deposit"	"29^46' : 80^12'"	"Mg"	"Garhwal Group comprising dolomite, chert and magnesite"	"Middle Proterozoic"	1	""	41	29.76667	80.2
1611	153039	"pyrite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"BIHAR"	"9"	"Rohtas dist."	"2. Amjhore"	"24^42'47" : 83^59'50"	"Py"	"Occurs within the Bijoygarh Shale Formation comprising limestone, sandstone, sha"	"Middle - Upper Proterozoic"	1	""	42	24.71305	83.99722
1614	4661.124	"pyrite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"RAJASTHAN"	"8"	"Sikar dist."	"5. Saladipura"	"27^38' : 75^31'"	"Py"	"Ore mineralisation of sulphides is found in rock of Ajabgarh Group of Delhi Supe"	"Lower - Middle Proterozoic"	2	""	42	27.63333	75.51667
1619	13674.67	"salt"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"HIMACHAL PRADESH"	"4"	"Mandi dist."	"5. Drang"	"31^49' : 76^57'"	"Slt"	"Associated with Dagsai-Kasauli Formation"	"Palaeogene - Neogene"	1	""	43	31.81667	76.95
1620	13674.67	"salt"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"HIMACHAL PRADESH"	"4"	"Mandi dist."	"6. Guma"	"31^58' : 76^51'"	"Slt"	"Associated with Dagsai-Kasauli Formation"	"Palaeogene - Neogene"	1	""	43	31.96667	76.85
1621	13674.67	"salt"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"HIMACHAL PRADESH"	"4"	"Mandi dist."	"7. Megal"	"31^45' : 76^57'"	"Slt"	"Associated with Dagsai-Kasauli Formation"	"Palaeogene - Neogene"	1	""	43	31.75	76.95
1637	6412.5	"sillimanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"MAHARASHTRA"	"14"	"Bhandara dist."	"5. Pohra Sillimanite mine (Bockki Hill)"	"21^02' : 79^51'"	"Sl"	"Pyrophyllite - sillimanite schist of Sakoli Group"	"Lower Proterozoic"	3	""	43	21.03333	79.85
1638	6412.5	"sillimanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"MAHARASHTRA"	"14"	"Bhandara dist."	"6. Pohra Sillimanite mine (Garphendhri hill)"	"21^00'50" : 79^52'"	"Sl"	"Pyrophyllite - sillimanite schist of Sakoli Group"	"Lower Proterozoic"	3	""	43	21.01389	79.86667
1639	1989.5	"sillimanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"MEGHALAYA"	"11"	"Khasi Hill dist."	"7. Nongstoin area"	"25^40' : 91^05'"	"Sl"	"Quartz - biotite - sillimanite of Gneissic complex"	"Archaean (?) - Proterozoic"	3	""	43	25.66667	91.08334
1641	1989.5	"sillimanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"MEGHALAYA"	"11"	"Khasi Hill dist."	"9. Sonapahar"	"25^41' : 91^05'"	"Sl"	"Quartz - biotite - sillimanite of Gneissic complex"	"Archaean (?) - Proterozoic"	3	""	43	25.68333	91.08334
1643	832239	"sillimanite"	"CHEMICAL-FERTILISER AND CERAMIC-REFRACTORY MINERALS"	"TAMIL NADU"	"22"	"Kanniyakumari dist."	"22. Manavala-kuruchi"	"8^08' : 77^18'"	"Sl"	"Quartz - garnet - sillimanite schist and gneisses"	"Archaean"	3	""	43	8.133333	77.3
1644	3932.6	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ANDHRA PRADESH"	"21"	"Cuddapah dist."	"1. Brahmanapalla"	"14^ 25' : 78^10'"	"As"	"Chrysotile vein at the contact of serpentinised dolomite of Vempalle Formation a"	"Middle Proterozoic"	3	"Pullivendla Belt 1 - 5"	44	14.41667	78.16666
1645	3932.6	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ANDHRA PRADESH"	"21"	"Cuddapah dist."	"2. Chinnakudala"	"14^27' : 78^09'"	"As"	"Chrysotile vein at the contact of serpentinised dolomite of Vempalle Formation a"	"Middle Proterozoic"	3	""	44	14.45	78.15
1646	3932.6	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ANDHRA PRADESH"	"21"	"Cuddapah dist."	"3. Ippatla"	"14^26' : 78^10'40""	"As"	"Chrysotile vein at the contact of serpentinised dolomite of Vempalle Formation a"	"Middle Proterozoic"	3	""	44	14.43333	78.17778
1647	3932.6	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ANDHRA PRADESH"	"21"	"Cuddapah dist."	"4. Pulivendla"	"14^25' : 78^10'"	"As"	"Chrysotile vein at the contact of serpentinised dolomite of Vempalle Formation a"	"Middle Proterozoic"	3	""	44	14.41667	78.16666
1648	3932.6	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"ANDHRA PRADESH"	"21"	"Cuddapah dist."	"5. Ramanutalapalle"	"14^27' : 78^08'"	"As"	"Chrysotile vein at the contact of serpentinised dolomite of Vempalle Formation a"	"Middle Proterozoic"	3	""	44	14.45	78.13333
1657	573	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"KARNATAKA"	"20"	"Hasan dist."	"13. Yedegondana-halli"	"12^39' : 76^19'"	"As"	"Veins and bundles of asbestos at the contact of dunite with gneiss"	"Archaean"	3	""	44	12.65	76.31667
1662	72.24	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"18. Bhimpura"	"26^16' : 74^34'20""	"As"	"Tremolite asbestos in altered ultrabasic rocks, intrusive within rocks of Delhi "	"Lower - Middle Proterozoic"	3	""	44	26.26667	74.57222
1663	72.24	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"19. Gadi"	"26^17' : 74^32'30""	"As"	"Tremolite asbestos in altered ultrabasic rocks, intrusive within rocks of Delhi "	"Lower - Middle Proterozoic"	3	""	44	26.28333	74.54166
1664	72.24	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"20. Kasia"	"26^16'30" : 74^37'"	"As"	"Altered ultramafic rocks within Pre-Aravallis"	"Archaean"	3	""	44	26.275	74.61667
1665	72.24	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"21. Makrera"	"26^19' : 74^32'"	"As"	"Associated with altered ultrabasic rocks of Delhi Supergroup"	"Lower - Middle Proterozoic"	3	""	44	26.31667	74.53333
1666	156.52	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"22. Nagelao"	"26^17'45" : 74^24'"	"As"	"Associated with altered ultrabasic rocks of Delhi Supergroup"	"Lower - Middle Proterozoic"	2	""	44	26.29583	74.4
1667	52.5	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Ajmer dist."	"23. Naikhurd"	"25^59' : 74^06'"	"As"	"Chrysotile and tremolite asbestos in ultrabasic rocks, intrusive within calcschi"	"Lower - Middle Proterozoic"	3	""	44	25.98333	74.1
1670	156.52	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Pali dist."	"25. Alipura"	"26^17' : 74^22'30""	"As"	"Altered ultrabasic rocks occur in rocks of Delhi Supergroup"	"Lower - Middle Proterozoic"	2	""	44	26.28333	74.375
1671	175	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Pali dist."	"26. Kanoertiya Manpura"	"26^03'30" : 74^12'30""	"As"	"Altered ultrabasic rocks occur in rocks of Delhi Supergroup"	"Lower - Middle Proterozoic"	1	""	44	26.05833	74.20834
1672	52.5	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Pali dist."	"31. Bharat Singhji Ka Guda"	"25^58' : 73^57'"	"As"	"Altered ultrabasic rocks occur in rocks of Delhi Supergroup"	"Lower - Middle Proterozoic"	3	""	44	25.96667	73.95
1673	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"27. Ambani"	"24^06' : 73^18'"	"As"	"Altered ultrabasic rocks occur in rocks of Delhi Supergroup"	"Lower - Middle Proterozoic"	3	""	44	24.1	73.3
1675	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"29. Bera"	"24^30'50" : 73^24'"	"As"	"Tremolite asbestos in altered ultrabasic rocks within Aravalli Supergroup"	"Lower Proterozoic"	3	""	45	24.51389	73.4
1676	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"30. Baroli"	"24^22'40" : 73^23'"	"As"	"Tremolite asbestos in altered ultrabasic rocks within Aravalli Supergroup"	"Lower Proterozoic"	3	""	45	24.37778	73.38333
1678	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"33. Jhanjhar Ki Pal"	"24^23' : 73^23'"	"As"	"Tremolite asbestos in altered ultrabasic rocks within Aravalli Supergroup"	"Lower Proterozoic"	3	""	45	24.38333	73.38333
1679	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"34. Karabaro"	"24^22' : 73^29'"	"As"	"Tremolite asbestos in altered ultrabasic rocks within Aravalli Supergroup"	"Lower Proterozoic"	3	""	45	24.36667	73.48333
1683	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"39. Solar"	"24^30' : 73^24'"	"As"	"Altered ultrabasic rocks in rocks of Aravalli Supergroup"	"Lower Proterozoic"	3	""	45	24.5	73.4
1688	1777	"asbestos"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"8"	"Udaipur dist."	"45. Upreda"	"24^23'26" : 73^23'40""	"As"	"Tremolite asbestos in altered ultrabasic rocks within Aravalli Supergroup"	"Lower Proterozoic"	3	""	45	24.39056	73.39445
1690	657	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"GUJARAT"	"12"	"Kutch dist."	"29. Umarsar"	"23^45' : 68^50'"	"Gy"	"Limestone, gypseous shale of Berwati Formation"	"Palaeogene"	3	""	45	23.75	68.83334
1691	455.04	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"HIMACHAL PRADESH"	"4"	"Sirmur dist."	"30. Korga"	"30^36' : 77^35'"	"Gy"	"Gypsum associated with shale, limestone and dolomitic limestone of undiff. Blain"	"Proterozoic - Palaeozoic"	3	""	45	30.6	77.58334
1703	20406	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"7"	"Barmer dist."	"40. Utarlai"	"25^50' : 71^28'"	"Gy"	"Associated with bentonitic clay of Akli, Kapurdi/Jogira Formations"	"Palaeogene"	3	""	45	25.83333	71.46667
1706	265338.3	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"4"	"Bikaner dist."	"16. Ballar Viull."	"28^28'30" : 72^22'45""	"Gy"	"Associated with desert sand overlying Nagaur Group of rocks. Gypsum occurs under"	"Quaternary"	2	""	45	28.475	72.37917
1707	88446.1	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"4"	"Bikaner dist."	"17. Dandu"	"28^54'13" : 73^54'04""	"Gy"	"Associated with desert sand overlying Nagaur Group of rocks. Gypsum occurs under"	"Quaternary"	3	""	45	28.90361	73.90111
1709	88446.1	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"4"	"Bikaner dist."	"19. Islam wala"	"28^43'45" : 72^46'15""	"Gy"	"Associated with desert sand overlying Nagaur Group of rocks. Gypsum occurs under"	"Quaternary"	3	""	45	28.72917	72.77084
1710	265338.3	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"4"	"Bikaner dist."	"20. Jamser"	"28^15' : 73^24'"	"Gy"	"Associated with desert sand overlying Nagaur Group of rocks. Gypsum occurs under"	"Quaternary"	2	""	46	28.25	73.4
1711	88446.1	"gypsum"	"OTHER INDUSTRIAL MINERALS, MINERAL FUEL AND PRECIOUS STONE"	"RAJASTHAN"	"4"	"Bikaner dist."	"21. Kaoni"	"28^03' : 73^06'"	"Gy"	"Associated with desert sand overlying Nagaur Group of rocks. Gypsum occurs under"	"Quaternary"	3	""	46	28.05	73.1
